Id,Type,Job Name,User Name,Date,Time,Print Pages,Color Pages
1597,Print(Network),PP0000000588.pdf,asosa,12/18/2019,13:57:24,1,0
1598,Print(Network),PP0000000586.pdf,asosa,12/18/2019,13:57:44,1,0
1599,Print(Network),PP0000000585.pdf,asosa,12/18/2019,13:58:04,1,0
1600,Print(Network),PP0000000584.pdf,asosa,12/18/2019,13:58:24,1,0
1601,Print(Network),PP0000000582.pdf,asosa,12/18/2019,13:58:44,1,0
1602,Print(Network),-,-,12/18/2019,13:59:04,5,5
1603,Print(Network),Reporte AdministraciÛn Mensual Te Creemos,aestrada,12/18/2019,14:14:53,10,10
1604,Print(Network),IMG-20191217-WA0005.jpg,garreola,12/18/2019,14:17:05,1,1
1605,Print(Network),COTIZACION MILDRED CINTAS 2.pdf,abalcazar,12/18/2019,14:20:59,1,1
1606,Print(Network),PP0000000582.pdf,asosa,12/18/2019,14:26:45,1,0
1607,Print(Network),Reporte AdministraciÛn Mensual Te Creemos,aestrada,12/18/2019,14:29:12,10,10
1608,Print(Network),Reporte AdministraciÛn Mensual Te Creemos,aestrada,12/18/2019,14:29:43,10,10
1609,Print(Network),Reporte AdministraciÛn Mensual Te Creemos,aestrada,12/18/2019,14:30:22,10,10
1610,Print(Network),Reporte AdministraciÛn Mensual Te Creemos,aestrada,12/18/2019,14:31:00,10,10
1611,Print(Network),Reporte AdministraciÛn Mensual Te Creemos,aestrada,12/18/2019,14:31:37,10,10
1612,Print(Network),Reporte AdministraciÛn Mensual Te Creemos,aestrada,12/18/2019,14:32:15,10,10
1613,Print(Network),SOLICITUD DE CHEQUE.xls,abalcazar,12/18/2019,14:33:56,1,0
1614,Print(Network),IMG-20190911-WA0033 (002).jpg,abalcazar,12/18/2019,14:34:43,1,1
1615,Print(Network),Receipt,abalcazar,12/18/2019,15:14:35,2,0
1616,Print(Network),Reporte Semanal Administrador Maestro FIRMACB19.xlsx,-,12/18/2019,15:18:48,1,0
1617,Print(Network),Reporte Semanal FIRMACB18_13Dic.xlsx,-,12/18/2019,15:19:15,1,0
1618,Print(Network),Balanza de Comprobacion6545646545.xls,amunguia,12/18/2019,15:37:17,4,0
1619,Print(Network),Balanza de Comprobacion6545646545.xls,amunguia,12/18/2019,15:37:36,1,0
1620,Print(Network),Balanza de Comprobacion6545646545.xls,amunguia,12/18/2019,15:37:57,1,0
1621,Copy,-,-,12/18/2019,15:38:52,1,1
1622,Copy,-,-,12/18/2019,15:51:51,2,0
1623,Copy,-,-,12/18/2019,15:53:11,1,0
1624,Copy,-,-,12/18/2019,15:54:10,1,0
1625,Print(Network),Memorando,ggonzalez,12/18/2019,16:23:24,1,0
1626,Print(Network),Memorando,ggonzalez,12/18/2019,16:24:09,2,0
1627,Print(Network),18150928 BENEDICTO CRUZ PERALTA.pdf,ggonzalez,12/18/2019,16:24:30,1,0
1628,Copy,-,-,12/18/2019,16:27:52,1,1
1629,Print(Network),COMPROBACION DE GASTOS GestiÛn Sonora_2019.xlsx,groman,12/18/2019,16:35:17,1,1
1630,Print(Network),Informe del Administrador Maestro Asamblea PLANFCB 14,fderio,12/18/2019,17:03:35,3,3
1631,Print(Network),Informe del Administrador Maestro Asamblea PLANFCB 14,fderio,12/18/2019,17:08:12,1,1
1632,Copy,-,-,12/18/2019,17:17:57,4,0
1633,Copy,-,-,12/18/2019,17:18:38,4,0
1634,Copy,-,-,12/18/2019,17:19:18,4,0
1635,Print(Network),TECRECB 17 AM 2019.12.19,aestrada,12/18/2019,17:31:18,5,5
1636,Print(Network),Reporte de Distribuciones.xlsx,sgonzalez,12/18/2019,17:33:22,1,1
1637,Print(Network),TECRECB 17 AM 2019.12.19,aestrada,12/18/2019,17:34:17,3,3
1638,Print(Network),18140751 ADRIANA CABALLERO GUTIERREZ.xlsx,fderio,12/18/2019,17:35:16,1,1
1639,Print(Network),Reporte de Distribuciones.xlsx,sgonzalez,12/18/2019,17:35:48,1,1
1640,Print(Network),18150695 GUADALUPE GOMEZ RESENDIZ.xlsx,fderio,12/18/2019,17:38:33,1,1
1641,Print(Network),18151120 TOMAS MAYA RENDON.xlsx,fderio,12/18/2019,17:41:54,1,1
1642,Print(Network),REPORTE ADM MTRA UNICOCB17 15DIC2019.xlsx,mcampero,12/18/2019,18:21:32,2,2
1643,Print(Network),CARTA SOLICITUD DE DOCUMENTOS.pdf,asosa,12/19/2019,7:37:51,1,0
1644,Print(Network),CTE01104INA0033175.pdf,asosa,12/19/2019,7:38:19,2,0
1645,Print(Network),12.Nomina 2DA QNA Diciembre 19 - Activos terracota dos Nuevos sa,asosa,12/19/2019,7:43:56,1,0
1646,Print(Network),12.Nomina 2DA QNA Diciembre 19 - Activos terracota dos Nuevos sa,asosa,12/19/2019,7:44:10,1,0
1647,Print(Network),12.Nomina 2DA QNA Diciembre 19 - Activos terracota dos Nuevos sa,asosa,12/19/2019,7:44:30,1,0
1648,Print(Network),https:  www.bancomernetcash.com SMXBDNT7 mexiconetpibee_v7 serv,asosa,12/19/2019,7:48:48,4,0
1649,Print(Network),Banca ElectrÛnica PyME-BEP,asosa,12/19/2019,7:49:57,3,0
1650,Print(Network),Carta del Administrador Maestro.pdf,fderio,12/19/2019,8:48:18,8,8
1651,Print(Network),Formato Entrega de Factura,garreola,12/19/2019,9:19:47,1,1
1652,Copy,-,-,12/19/2019,9:20:05,2,0
1653,Print(Network),-,-,12/19/2019,9:21:08,2,2
1654,Print(Network),Reporte Semanal Administrador Maestro FIRMACB19.xlsx,-,12/19/2019,9:28:05,2,2
1655,Print(Network),InstrucciÛn Pago ContraprestaciÛn CIB 3213.docx,-,12/19/2019,9:28:45,2,2
1656,Print(Network),Formato de actualizaciÛn  de Lista de Derechos al Cobro CIB 321,-,12/19/2019,9:29:02,2,2
1657,Print(Network),Listado de IncorporaciÛn.xlsx,-,12/19/2019,9:29:22,1,1
1658,Print(Network),-,-,12/19/2019,9:30:24,1,1
1659,Print(Network),-,-,12/19/2019,9:31:00,2,2
1660,Print(Network),-,-,12/19/2019,9:32:21,2,0
1661,Print(Network),Comunicado de ReconstituciÛn de Reservas CIB 3213.docx,-,12/19/2019,9:32:44,2,2
1662,Print(Network),InstrucciÛn de Fondeo Reservas.docx,-,12/19/2019,9:33:06,2,2
1663,Print(Network),Reporte Semanal FIRMACB18_13Dic.xlsx,-,12/19/2019,9:34:42,2,2
1664,Print(Network),InstrucciÛn de Devolucion.docx,-,12/19/2019,9:35:03,2,2
1665,Print(Network),document,abalcazar,12/19/2019,9:39:27,3,0
1666,Print(Network),Memorando,abalcazar,12/19/2019,9:39:44,1,0
1667,Print(Network),InstrucciÛn Transferencia entre Cuentas CIB 3213.docx,-,12/19/2019,9:40:41,2,2
1668,Print(Network),-,-,12/19/2019,9:41:40,2,2
1669,Print(Network),-,-,12/19/2019,9:42:11,1,1
1670,Print(Network),-,-,12/19/2019,9:42:23,1,1
1671,Print(Network),-,-,12/19/2019,9:42:44,1,1
1672,Print(Network),-,-,12/19/2019,9:43:06,1,1
1673,Print(Network),-,-,12/19/2019,9:43:27,1,1
1674,Print(Network),-,-,12/19/2019,9:43:49,1,1
1675,Print(Network),-,-,12/19/2019,9:44:11,1,1
1676,Print(Network),-,-,12/19/2019,9:44:33,1,1
1677,Print(Network),Archivo PDF,groman,12/19/2019,9:44:54,1,1
1678,Print(Network),FORMATO TRANSF ASEGURADOS,asosa,12/19/2019,9:50:41,1,1
1679,Print(Network),Documento2,cgonzalez,12/19/2019,9:51:05,6,6
1680,Print(Network),Endoso CesiÛn 103 (12 Octubre 2019).xlsx,aestrada,12/19/2019,9:54:01,8,2
1681,Print(Network),PAGO  COPIA DE LA ESC. 4 711 REGIMEN DE PROP. EN COND. RESIDENCI,mornelas,12/19/2019,9:54:54,2,0
1682,Print(Network),InstrucciÛn de DispersiÛn 19 dic 19,sgonzalez,12/19/2019,9:56:49,2,2
1683,Print(Network),Reporte DispersiÛn 19 dic 19.xlsx,sgonzalez,12/19/2019,9:57:02,1,1
1684,Print(Network),Carta de Instrucciones CIB 2720 19Dic2019,mcampero,12/19/2019,9:57:52,2,2
1685,Print(Network),Reporte Disp CIB2720 19Dic19.xlsx,mcampero,12/19/2019,9:58:10,1,1
1686,Print(Network),solicitud reembolso gmm.pdf,asosa,12/19/2019,10:00:39,2,0
1687,Print(Network),solicitud reembolso gmm.pdf,asosa,12/19/2019,10:02:47,2,0
1688,Print(Network),solicitud reembolso gmm.pdf,asosa,12/19/2019,10:02:59,2,0
1689,Print(Network),solicitud reembolso gmm.pdf,asosa,12/19/2019,10:03:23,2,0
1690,Print(Network),CARTA.pdf,asosa,12/19/2019,10:07:55,1,0
1691,Print(Network),Tabla Cupon.xlsx,aestrada,12/19/2019,10:08:44,1,1
1692,Print(Network),Archivo PDF,groman,12/19/2019,10:13:00,1,1
1693,Print(Network),Archivo PDF,groman,12/19/2019,10:13:14,1,1
1694,Print(Network),Archivo PDF,groman,12/19/2019,10:13:36,1,1
1695,Print(Network),Archivo PDF,groman,12/19/2019,10:13:58,1,1
1696,Print(Network),Archivo PDF,mcampero,12/19/2019,10:20:23,1,1
1697,Print(Network),InstrucciÛn de AmortizaciÛn Parcial CIB2911.docx,-,12/19/2019,10:35:05,2,2
1698,Print(Network),Memorando,abalcazar,12/19/2019,10:36:47,2,0
1699,Print(Network),FACTURA UBER $89.47.pdf,abalcazar,12/19/2019,10:37:43,1,1
1700,Print(Network),TABLA DE AMORT 18150435.xls,garreola,12/19/2019,10:45:35,1,1
1701,Print(Network),TABLA DE AMORT 18150435.xls,garreola,12/19/2019,10:45:50,1,1
1702,Print(Network),TABLA DE AMORT 18150435.xls,garreola,12/19/2019,10:46:11,1,1
1703,Print(Network),TABLA DE AMORT 18150435.xls,garreola,12/19/2019,10:47:32,1,1
1704,Print(Network),Archivo PDF,mmontes,12/19/2019,10:57:34,1,1
1705,Print(Network),Reporte Semanal al 13Dic19.xlsx,-,12/19/2019,10:59:34,1,0
1706,Print(Network),Reporte de Transferencias al 13 Dic 19_formato Actinver.xlsx,-,12/19/2019,11:00:22,1,1
1707,Print(Network),InstrucciÛn de Transferencias al 13 Dic 19.docx,-,12/19/2019,11:00:39,2,2
1708,Print(Network),Base Juridico Acuses 2019.xlsx,ggonzalez,12/19/2019,11:11:28,1,0
1709,Print(Network),Base Juridico Acuses 2019.xlsx,ggonzalez,12/19/2019,11:11:49,1,0
1710,Print(Network),SOLICITUD DE CHEQUE.xls,emaceda,12/19/2019,11:12:09,1,0
1711,Print(Network),PP0000000594.pdf,asosa,12/19/2019,11:23:30,1,0
1712,Print(Network),PP0000000592.pdf,asosa,12/19/2019,11:23:44,1,0
1713,Print(Network),PP0000000593.pdf,asosa,12/19/2019,11:24:05,1,0
1714,Print(Network),PP0000000591.pdf,asosa,12/19/2019,11:24:25,1,0
1715,Print(Network),PP0000000593.pdf,asosa,12/19/2019,11:24:46,1,0
1716,Print(Network),PP0000000592.pdf,asosa,12/19/2019,11:25:06,1,0
1717,Print(Network),PP0000000591.pdf,asosa,12/19/2019,11:25:26,1,0
1718,Print(Network),PP0000000594.pdf,asosa,12/19/2019,11:25:46,1,0
1719,Print(Network),PERMISO METR”POLI 2019,abalcazar,12/19/2019,11:26:06,6,0
1720,Print(Network),InstrucciÛn de DispersiÛn F 1297,pmolano,12/19/2019,11:30:32,3,3
1721,Print(Network),Reporte de DispersiÛn FM 191219.xlsx,pmolano,12/19/2019,11:30:51,1,1
1722,Print(Network),GetFileAttachment,amunguia,12/19/2019,11:31:13,1,0
1723,Print(Network),-,-,12/19/2019,11:35:06,1,1
1724,Print(Network),downloadFile.action,amunguia,12/19/2019,11:35:23,1,0
1725,Print(Network),TABLA DE AMORT 18140012 ok.xls,sgarcia,12/19/2019,11:35:44,1,1
1726,Print(Network),TABLA DE AMORT 18150607.xls,garreola,12/19/2019,11:36:35,1,1
1727,Print(Network),TABLA DE AMORT 18150607.xls,garreola,12/19/2019,11:36:46,1,1
1728,Print(Network),-,-,12/19/2019,11:38:55,1,1
1729,Print(Network),-,-,12/19/2019,11:39:21,1,1
1730,Copy,-,-,12/19/2019,11:43:09,1,0
1731,Print(Network),-,-,12/19/2019,11:45:30,1,1
1732,Print(Network),-,-,12/19/2019,11:51:42,1,1
1733,Copy,-,-,12/19/2019,11:54:12,1,0
1734,Print(Network),Memorando,abalcazar,12/19/2019,12:03:10,2,0
1735,Print(Network),FACTURA UBER $83.45.pdf,abalcazar,12/19/2019,12:04:25,1,1
1736,Print(Network),TABLA DE AMORT 18150681.xls,garreola,12/19/2019,12:14:06,1,1
1737,Print(Network),TABLA DE AMORT 18150681.xls,garreola,12/19/2019,12:14:22,1,0
1738,Print(Network),TABLA DE AMORT 18150681.xls,garreola,12/19/2019,12:15:08,1,1
1739,Print(Network),Reporte Semanal al 13Dic19.xlsx,-,12/19/2019,12:15:20,1,0
1740,Print(Network),TABLA DE AMORT 18150681.xls,garreola,12/19/2019,12:15:40,1,1
1741,Print(Network),Autorizacion BurÛ de CrÈdito.xls,amunguia,12/19/2019,12:18:08,1,0
1742,Print(Network),Archivo PDF,amunguia,12/19/2019,12:18:57,1,0
1743,Print(Network),AUTOS 2020.xlsx,amunguia,12/19/2019,12:19:30,1,1
1744,Print(Network),Archivo PDF,aestrada,12/19/2019,12:23:57,4,0
1745,Print(Network),-,-,12/19/2019,13:09:18,4,4
1746,Print(Network),-,-,12/19/2019,13:11:28,2,2
1747,Print(Network),Memorando,groman,12/19/2019,13:11:47,2,2
1748,Print(Network),Validaciones.pdf,ggonzalez,12/19/2019,13:26:28,3,0
1749,Print(Network),Correo: Gabriela VerÛnica Glz. de la Llave G·llego - Outlook,ggonzalez,12/19/2019,13:28:55,1,1
1750,Print(Network),Correo: Gabriela VerÛnica Glz. de la Llave G·llego - Outlook,ggonzalez,12/19/2019,13:30:17,1,1
1751,Print(Network),Archivo PDF,groman,12/19/2019,13:32:56,43,43
1752,Print(Network),Formato Entrega de Factura,garreola,12/19/2019,13:37:33,1,1
1753,Copy,-,-,12/19/2019,13:37:48,2,0
1754,Print(Network),PLANFCB 14 Reporte Mensual 19-Dic-2019,fderio,12/19/2019,13:42:02,5,5
1755,Print(Network),BBVA,gmalo,12/19/2019,13:54:21,1,1
1756,Print(Network),descarga.pdf,gmalo,12/19/2019,13:58:36,1,1
1757,Print(Network),FACT_093049326_16122019.pdf,asosa,12/19/2019,14:03:44,2,0
1758,Print(Network),PLANFCB 14 Reporte Mensual 19-Dic-2019,fderio,12/19/2019,14:07:44,1,1
1759,Print(Network),18151055 JUAN CARLOS VELASCO SALINAS.xlsx,fderio,12/19/2019,14:12:27,1,1
1760,Print(Network),Documento1,sagarcia,12/19/2019,14:17:00,1,1
1761,Print(Network),FORMATO TRANSF ASEGURADOS,asosa,12/19/2019,14:17:25,1,1
1762,Print(Network),TABLA DE AMORT 18150496.xls,garreola,12/19/2019,14:26:27,2,1
1763,Print(Network),TABLA DE AMORT 18150496.xls,garreola,12/19/2019,14:28:55,1,1
1764,Copy,-,-,12/19/2019,14:29:39,10,0
1765,Print(Network),Memorando,abalcazar,12/19/2019,14:38:46,1,0
1766,Print(Network),solicitud reembolso gmm.pdf,asosa,12/19/2019,14:41:13,1,0
1767,Print(Network),solicitud reembolso gmm.pdf,asosa,12/19/2019,14:41:24,1,0
1768,Print(Network),solicitud reembolso gmm.pdf,asosa,12/19/2019,14:41:45,1,0
1769,Print(Network),document,abalcazar,12/19/2019,14:42:05,3,0
1770,Print(Network),FORMATO TRANSF ASEGURADOS,asosa,12/19/2019,14:42:28,1,1
1771,Print(Network),PLANFCB 14 Reporte Mensual 19-Dic-2019,fderio,12/19/2019,14:59:29,1,1
1772,Print(Network),-,-,12/19/2019,15:19:30,1,1
1773,Print(Network),etiquetas de nombre.ai,mcavazos,12/19/2019,15:28:52,1,1
1774,Print(Network),Documento1,mcavazos,12/19/2019,15:45:50,1,1
1775,Print(Network),Documento1,mcavazos,12/19/2019,15:49:45,1,1
1776,Print(Network),TABLA DE AMORT 18150496.xls,garreola,12/19/2019,15:56:22,1,1
1777,Print(Network),TABLA DE AMORT 18150496.xls,garreola,12/19/2019,15:56:38,1,1
1778,Print(Network),Documento1,mcavazos,12/19/2019,16:05:48,1,0
1779,Print(Network),ACUSE DE RECIBO,mcavazos,12/19/2019,16:12:10,4,0
1780,Print(Network),Nuevo doc 2019-12-19 14.26.34.pdf,mornelas,12/19/2019,16:15:44,3,0
1781,Print(Network),Archivo PDF,mmontes,12/19/2019,16:26:02,1,1
1782,Print(Network),Archivo PDF,mmontes,12/19/2019,16:26:21,1,1
1783,Print(Network),document,abalcazar,12/19/2019,16:29:05,3,0
1784,Print(Network),Memorando,abalcazar,12/19/2019,16:29:26,1,0
1785,Print(Network),COMPROBACION DE GASTOS Reembolso Brenda 19_12_19.xlsx,groman,12/19/2019,16:32:08,1,1
1786,Print(Network),InstrucciÛn de Transferencia,ggonzalez,12/19/2019,16:44:29,2,2
1787,Print(Network),SOLICITUD DE CHEQUE  Brenda Vargas 19_12_19.xls,groman,12/19/2019,16:45:47,1,1
1788,Print(Network),Reporte de Transferencias.xlsx,ggonzalez,12/19/2019,16:46:39,1,1
1789,Print(Network),Reporte Semanal al 13Dic19.xlsx,-,12/19/2019,16:47:30,2,2
1790,Print(Network),InstrucciÛn Pago de ContraprestaciÛn VANRCB18.docx,-,12/19/2019,16:47:46,2,2
1791,Print(Network),Instruccion de Transferencia entre cuentas.docx,-,12/19/2019,16:48:07,1,1
1792,Print(Network),Comunicado ActualizaciÛn Lista NDC VANRCB 18.docx,-,12/19/2019,16:48:29,2,2
1793,Print(Network),IncorporaciÛn al Fideicomiso Vanrenta (Lista Periodica).xlsx,-,12/19/2019,16:48:53,1,1
1794,Print(Network),Reporte Semanal al 13Dic19.xlsx,-,12/19/2019,16:49:14,2,2
1795,Print(Network),Comunicado TransmisiÛn NDC.docx,-,12/19/2019,17:05:59,2,2
1796,Print(Network),IncorporaciÛn al Fideicomiso JH Leasing (Lista Periodica).xlsx,-,12/19/2019,17:06:16,1,1
1797,Print(Network),-,-,12/19/2019,17:29:49,2,2
1798,Print(Network),-,-,12/19/2019,17:30:17,8,8
1799,Print(Network),-,-,12/19/2019,17:31:24,5,5
1800,Print(Network),-,-,12/19/2019,17:33:00,2,2
1801,Print(Network),FacturaViewerOutSrv,abalcazar,12/19/2019,17:33:23,2,0
1802,Print(Network),B6883.pdf,abalcazar,12/19/2019,18:00:46,1,1
1803,Print(Network),PLANFCB 15 Reporte Mensual 19-Dic-2019,fderio,12/19/2019,18:25:48,5,5
1804,Print(Network),Archivo PDF,amunguia,12/19/2019,18:32:18,4,0
1805,Print(Network),Libro2,amunguia,12/19/2019,18:54:08,1,0
1806,Print(Network),Memorando,amunguia,12/19/2019,19:04:32,1,0
1807,Print(Network),https:  www.bancomernetcash.com SMXBDNT7 mexiconetpibee_v7 serv,asosa,12/20/2019,7:49:43,4,0
1808,Print(Network),Banca ElectrÛnica PyME-BEP,asosa,12/20/2019,7:53:13,4,0
1809,Print(Network),TABLA DE AMORT 18151507.xls,sgarcia,12/20/2019,8:17:54,1,1
1810,Print(Network),TABLA DE AMORT 18150057.xls,sgarcia,12/20/2019,8:42:29,1,1
1811,Print(Network),-,-,12/20/2019,8:54:43,2,0
1812,Print(Network),-,-,12/20/2019,8:55:52,2,2
1813,Print(Network),-,-,12/20/2019,8:56:08,1,1
1814,Print(Network),-,-,12/20/2019,8:56:27,1,1
1815,Print(Network),Carta de Instrucciones CIB 2720 20Dic2019,mcampero,12/20/2019,8:57:51,2,2
1816,Print(Network),Reporte Disp CIB2720 20Dic19.xlsx,mcampero,12/20/2019,8:58:04,1,1
1817,Print(Network),Archivo PDF,mcampero,12/20/2019,9:01:42,1,1
1818,Print(Network),-,-,12/20/2019,9:40:35,1,1
1819,Copy,-,-,12/20/2019,9:57:27,1,0
1820,Print(Network),Copia de SOLICITUD DE CHEQUE MARCOS.xls,mmontes,12/20/2019,10:06:03,1,1
1821,Print(Network),-,-,12/20/2019,10:07:47,2,2
1822,Print(Network),ETIQUETAS FOLDERS (003),mornelas,12/20/2019,10:13:37,1,1
1823,Print(Network),-,-,12/20/2019,10:18:05,2,2
1824,Print(Network),Reporte DispersiÛn 20 dic 19.xlsx,sgonzalez,12/20/2019,10:18:53,1,1
1825,Print(Network),InstrucciÛn de DispersiÛn 20 dic 19,sgonzalez,12/20/2019,10:19:04,2,2
1826,Copy,-,-,12/20/2019,10:25:12,1,0
1827,Print(Network),PLANFCB 15 Reporte Mensual 19-Dic-2019,fderio,12/20/2019,10:26:01,5,5
1828,Print(Network),TABLA PRESTAMO AT2 GABRIELA ARREOLA 2019.xlsx,amunguia,12/20/2019,10:27:36,1,1
1829,Print(Network),TABLA PRESTAMO AT2 GABRIELA ARREOLA 2019.xlsx,amunguia,12/20/2019,10:27:49,1,1
1830,Print(Network),Archivo PDF,sgarcia,12/20/2019,10:29:19,2,2
1831,Print(Network),UNIRECB19 Reporte Semanal al 13 de dic 2019.xlsx,ggonzalez,12/20/2019,10:34:20,1,0
1832,Print(Network),Unirenta IncorporaciÛn al Fideicomiso Lista PeriÛdica 22 de no,ggonzalez,12/20/2019,10:40:19,2,2
1833,Print(Network),Comunicado de TransmisiÛn NDC (Lista PeriÛdica),ggonzalez,12/20/2019,10:41:06,2,2
1834,Print(Network),InstrucciÛn Pago de Contraprestacion CIB 3176,ggonzalez,12/20/2019,10:43:39,2,2
1835,Print(Network),Unirenta IncorporaciÛn al Fideicomiso Lista PeriÛdica 22 de no,ggonzalez,12/20/2019,10:46:38,2,2
1836,Print(Network),Unirenta IncorporaciÛn al Fideicomiso Lista PeriÛdica 22 de no,ggonzalez,12/20/2019,10:47:37,2,2
1837,Print(Network),Instruccion de Transferencia entre cuentas,dpadillag,12/20/2019,10:49:18,1,1
1838,Print(Network),Unirenta IncorporaciÛn al Fideicomiso Lista PeriÛdica 22 de no,ggonzalez,12/20/2019,10:49:37,2,2
1839,Print(Network),Instruccion Distribucion Renovaciones 06 dic 19,sgonzalez,12/20/2019,10:57:50,2,2
1840,Print(Network),Instruccion DistribuciÛn 06 dic 19,sgonzalez,12/20/2019,10:58:07,2,2
1841,Print(Network),Memorando,abalcazar,12/20/2019,11:04:39,1,0
1842,Print(Network),FONDO FIJO DICIEMBRE 2019.xlsx,asosa,12/20/2019,11:05:09,1,0
1843,Print(Network),Libro1,garreola,12/20/2019,11:07:10,1,0
1844,Print(Network),FICHAS DE DEP”SITOS PLANFIA.xlsx,mpineda,12/20/2019,11:07:58,1,1
1845,Print(Network),FICHAS DE DEP”SITOS PLANFIA.xlsx,fderio,12/20/2019,11:08:35,1,1
1846,Print(Network),document,abalcazar,12/20/2019,11:09:43,3,0
1847,Print(Network),Usuarios 2019.xlsx,emaceda,12/20/2019,11:12:03,1,0
1848,Print(Network),Banca ElectrÛnica PyME-BEP,amunguia,12/20/2019,11:17:57,3,0
1849,Print(Network),Banca ElectrÛnica PyME-BEP,amunguia,12/20/2019,11:18:23,3,0
1850,Print(Network),DOCUMENTOS GACHUZ.pdf,raguirre,12/20/2019,11:18:53,3,3
1851,Print(Network),Factura ElectrÛnica H286962,abalcazar,12/20/2019,11:20:25,2,0
1852,Print(Network),Terracota Mandatos de AM.xlsx,aestrada,12/20/2019,11:29:56,1,1
1853,Print(Network),-,-,12/20/2019,11:32:59,1,0
1854,Print(Network),Carta Administrador Maestro VANRECB 19 (003),cgonzalez,12/20/2019,11:34:10,6,6
1855,Print(Network),InstrucciÛn de DispersiÛn F 1297,pmolano,12/20/2019,11:37:54,3,3
1856,Print(Network),Reporte de DispersiÛn FM 201219.xlsx,pmolano,12/20/2019,11:38:12,1,1
1857,Print(Network),Libro1,garreola,12/20/2019,11:43:03,3,0
1858,Print(Network),Libro1,garreola,12/20/2019,11:45:30,1,0
1859,Print(Network),Libro1,garreola,12/20/2019,11:47:57,2,0
1860,Print(Network),Libro1,garreola,12/20/2019,11:49:53,2,0
1861,Print(Network),Libro1,garreola,12/20/2019,11:55:46,1,0
1862,Print(Network),SOLICITUD DE CHEQUE.xls,abalcazar,12/20/2019,11:56:59,1,0
1863,Print(Network),Libro1,garreola,12/20/2019,11:57:17,1,0
1864,Print(Network),COTIZACION MILDRED CINTAS 2.pdf,abalcazar,12/20/2019,11:57:29,1,1
1865,Print(Network),InstrucciÛn Pago de Contraprestacion CIB 3176,ggonzalez,12/20/2019,11:58:33,1,1
1866,Print(Network),Archivo PDF,cgonzalez,12/20/2019,12:17:25,1,1
1867,Print(Network),Archivo PDF,cgonzalez,12/20/2019,12:20:29,1,1
1868,Print(Network),PLANFCB 14 Reporte Mensual 19-Dic-2019.pdf,fderio,12/20/2019,12:20:47,5,5
1869,Print(Network),https:  www.bancomernetcash.com SMXBDNT7 mexiconetpibee_v7 serv,asosa,12/20/2019,12:28:28,4,0
1870,Print(Network),Etiquetas,ggonzalez,12/20/2019,12:35:38,1,1
1871,Print(Network),Etiquetas,ggonzalez,12/20/2019,12:36:34,1,1
1872,Print(Network),Archivo PDF,sgarcia,12/20/2019,12:50:16,1,1
1873,Print(Network),IMG_20191219_161929.jpg,garreola,12/20/2019,12:58:33,1,1
1874,Print(Network),Memorando,ggonzalez,12/20/2019,13:15:13,1,0
1875,Print(Network),Memorando,ggonzalez,12/20/2019,13:16:55,1,0
1876,Print(Network),Saldos 13 Dic 19.xlsx,sgonzalez,12/20/2019,13:43:18,1,1
1877,Print(Network),-,-,12/20/2019,13:52:47,2,0
1878,Print(Network),https:  bannerautoserv.uvmnet.edu pls PRODSRFL bwlkegrb.P_Repor,aperez,12/20/2019,14:02:42,2,0
1879,Print(Network),18151507 HEREDIA LARA CIRIA.xlsx,ggonzalez,12/20/2019,14:25:09,1,0
1880,Copy,-,-,12/20/2019,14:31:22,1,0
1881,Print(Network),-,-,12/20/2019,14:43:31,1,1
1882,Print(Network),Archivo PDF,garreola,12/20/2019,14:46:23,3,3
1883,Print(Network),Archivo PDF,garreola,12/20/2019,14:46:44,3,3
1884,Print(Network),Memorando,garreola,12/20/2019,14:47:44,1,0
1885,Copy,-,-,12/20/2019,14:48:01,1,0
1886,Print(Network),Archivo PDF,garreola,12/20/2019,14:53:11,1,1
1887,Print(Network),Documento1,garreola,12/20/2019,14:58:26,2,2
1888,Print(Network),Tabla Cupon F1022.xlsx,dpadillag,12/20/2019,15:12:32,1,1
1889,Print(Network),DHL 7906741242.pdf,abalcazar,12/20/2019,15:13:02,1,1
1890,Print(Network),Memorando,abalcazar,12/20/2019,15:14:43,1,0
1891,Print(Network),UNIRECB19 Reporte Semanal al 13 de dic 2019 (002).xlsx,ggonzalez,12/20/2019,15:28:22,2,0
1892,Print(Network),UNIRECB19 Reporte Semanal al 13 de dic 2019 (002).xlsx,ggonzalez,12/20/2019,15:29:46,2,2
1893,Print(Network),Copia de Acuses.xlsx,ggonzalez,12/20/2019,15:41:41,1,0
1894,Print(Network),Copia de Acuses.xlsx,ggonzalez,12/20/2019,15:42:55,1,0
1895,Print(Network),Copia de Acuses.xlsx,ggonzalez,12/20/2019,15:43:15,1,0
1896,Print(Network),Copia de Acuses.xlsx,ggonzalez,12/20/2019,15:43:35,1,0
1897,Print(Network),Formato Entrega de Factura,garreola,12/20/2019,15:43:55,1,1
1898,Copy,-,-,12/20/2019,15:44:17,1,0
1899,Print(Network),Copia de Acuses.xlsx,ggonzalez,12/20/2019,15:55:36,1,0
1900,Print(Network),Copia de Acuses.xlsx,ggonzalez,12/20/2019,15:55:50,1,0
1901,Print(Network),-,-,12/20/2019,16:03:13,2,2
1902,Print(Network),Copia de Acuses.xlsx,ggonzalez,12/20/2019,16:03:32,1,0
1903,Print(Network),Copia de Acuses.xlsx,ggonzalez,12/20/2019,16:03:53,1,0
